    25 	0.320000 	0.297000 	0.307000 	0.000000 	0.076000
    26 	0.334000 	0.306000 	0.291000 	0.000000 	0.069000
    27 	0.311000 	0.290000 	0.331000 	0.000000 	0.068000
    28 	0.331000 	0.310000 	0.290000 	0.000000 	0.069000
    29 	0.307000 	0.313000 	0.308000 	0.000000 	0.072000
    30 	0.302000 	0.297000 	0.333000 	0.000000 	0.068000
    31 	0.328000 	0.295000 	0.308000 	0.000000 	0.069000
    32 	0.324000 	0.306000 	0.294000 	0.000000 	0.076000
    33 	0.326000 	0.294000 	0.299000 	0.000000 	0.081000
    34 	0.343000 	0.292000 	0.297000 	0.000000 	0.068000
    35 	0.332000 	0.290000 	0.296000 	0.000000 	0.082000
    36 	0.332000 	0.303000 	0.290000 	0.000000 	0.075000
    37 	0.289000 	0.306000 	0.329000 	0.000000 	0.076000
    38 	0.322000 	0.287000 	0.322000 	0.000000 	0.069000
    39 	0.314000 	0.297000 	0.316000 	0.000000 	0.073000
    40 	0.318000 	0.302000 	0.292000 	0.000000 	0.088000
    41 	0.322000 	0.306000 	0.295000 	0.000000 	0.077000
    42 	0.306000 	0.293000 	0.335000 	0.000000 	0.066000
    43 	0.301000 	0.287000 	0.334000 	0.000000 	0.078000
    44 	0.320000 	0.291000 	0.325000 	0.000000 	0.064000
    45 	0.313000 	0.303000 	0.304000 	0.000000 	0.080000
    46 	0.293000 	0.299000 	0.324000 	0.000000 	0.084000
    47 	0.311000 	0.313000 	0.302000 	0.000000 	0.074000
    48 	0.320000 	0.308000 	0.308000 	0.000000 	0.064000
    49 	0.294000 	0.320000 	0.329000 	0.000000 	0.057000
    50 	0.340000 	0.293000 	0.299000 	0.000000 	0.068000
    51 	0.321000 	0.297000 	0.296000 	0.000000 	0.086000
    52 	0.328000 	0.306000 	0.288000 	0.000000 	0.078000
    53 	0.318000 	0.274000 	0.337000 	0.000000 	0.071000
    54 	0.329000 	0.304000 	0.307000 	0.000000 	0.060000
    55 	0.331000 	0.296000 	0.306000 	0.000000 	0.067000
    56 	0.311000 	0.305000 	0.315000 	0.000000 	0.069000
    57 	0.312000 	0.315000 	0.305000 	0.000000 	0.068000
    58 	0.323000 	0.302000 	0.308000 	0.000000 	0.067000
    59 	0.322000 	0.314000 	0.300000 	0.000000 	0.064000
    60 	0.312000 	0.297000 	0.314000 	0.000000 	0.077000
    61 	0.322000 	0.294000 	0.316000 	0.000000 	0.068000
    62 	0.325000 	0.332000 	0.284000 	0.000000 	0.059000
    63 	0.319000 	0.305000 	0.301000 	0.000000 	0.075000
    64 	0.327000 	0.295000 	0.280000 	0.000000 	0.098000
    65 	0.341000 	0.275000 	0.312000 	0.000000 	0.072000
    66 	0.330000 	0.300000 	0.295000 	0.000000 	0.075000
    67 	0.324000 	0.301000 	0.301000 	0.000000 	0.074000
    68 	0.328000 	0.295000 	0.304000 	0.000000 	0.073000
    69 	0.363000 	0.292000 	0.271000 	0.000000 	0.074000
    70 	0.315000 	0.301000 	0.315000 	0.000000 	0.069000
    71 	0.330000 	0.299000 	0.291000 	0.000000 	0.080000
    72 	0.342000 	0.320000 	0.264000 	0.000000 	0.074000
    73 	0.314000 	0.306000 	0.311000 	0.000000 	0.069000
    74 	0.313000 	0.319000 	0.301000 	0.000000 	0.067000
    75 	0.318000 	0.290000 	0.324000 	0.000000 	0.068000
    76 	0.330000 	0.291000 	0.303000 	0.000000 	0.076000
    77 	0.323000 	0.309000 	0.290000 	0.000000 	0.078000
    78 	0.336000 	0.307000 	0.292000 	0.000000 	0.065000
    79 	0.335000 	0.287000 	0.312000 	0.000000 	0.066000
    80 	0.316000 	0.303000 	0.307000 	0.000000 	0.074000
    81 	0.318000 	0.288000 	0.315000 	0.000000 	0.079000
